original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
33646,Boa,boa,['boa'],1.0,5,8,8
63504,Produto bom e chegou no prazo estipulado! ,produto bom e chegou no prazo estipulado! ,"['produto', 'bom', 'chegou', 'no', 'prazo', 'estipulado']",,3,-1,1
790,Entregue antes do prazo! Produto perfeito!,entregue antes do prazo! produto perfeito!,"['entregue', 'antes', 'do', 'prazo', 'produto', 'perfeito']",1.0,5,2,2
55853,Produto de boa qualidade. Atendeu às minhas expectativas!!!,produto de boa qualidade. atendeu as minhas expectativas!!!,"['produto', 'de', 'boa', 'qualidade', 'atendeu', 'as', 'minhas', 'expectativas']",1.0,4,5,6
68623,"Sempre comprei na lannister.com, mas desta vez fiquei decepcionada....","sempre comprei na lannister.com, mas desta vez fiquei decepcionada....","['sempre', 'comprei', 'na', 'lannister', 'com', 'mas', 'desta', 'vez', 'fiquei', 'decepcionada']",0.0,1,9,9
4989,Gosto muito de comprar no site lannister. ,gosto muito de comprar no site lannister. ,"['gosto', 'muito', 'de', 'comprar', 'no', 'site', 'lannister']",1.0,5,8,8
80565,"ok tudo certinho entrega, produto confere,pode comprar.
","ok tudo certinho entrega, produto confere,pode comprar.
","['ok', 'tudo', 'certinho', 'entrega', 'produto', 'confere', 'pode', 'comprar']",1.0,5,4,4
48195,entrege antes do prazo,entrege antes do prazo,"['entrege', 'antes', 'do', 'prazo']",1.0,4,9,9
58817,"Feito contato por email e telefone, já debitado em minha conta o valor, não recebi o produto e nem tive uma definição pois comprei um produto com uma metragem e estava vindo outro com tamanho inferior","feito contato por email e telefone, ja debitado em minha conta o valor, nao recebi o produto e nem tive uma definicao pois comprei um produto com uma metragem e estava vindo outro com tamanho inferior","['feito', 'contato', 'por', 'email', 'telefone', 'ja', 'debitado', 'em', 'minha', 'conta', 'valor', 'nao', 'recebi', 'produto', 'nem', 'tive', 'uma', 'definicao', 'pois', 'comprei', 'um', 'produto', 'com', 'uma', 'metragem', 'estava', 'vindo', 'outro', 'com', 'tamanho', 'inferior']",0.0,2,3,3
95513,muito satisfeito recebi o produto com 22 dias de antecedencia ,muito satisfeito recebi o produto com 22 dias de antecedencia ,"['muito', 'satisfeito', 'recebi', 'produto', 'com', '22', 'dias', 'de', 'antecedencia']",1.0,5,8,8
42877,Top,top,['top'],1.0,5,5,5
2073,Ok,ok,['ok'],1.0,5,4,4
74981,otimo vendedor,otimo vendedor,"['otimo', 'vendedor']",1.0,5,10,10
29422,"Muito bom, chegou no prazo. Perfeito","muito bom, chegou no prazo. perfeito","['muito', 'bom', 'chegou', 'no', 'prazo', 'perfeito']",1.0,5,10,10
95962,"Recebi o produto, porém tive que ir até a agência do Correio em Bragança retirar, o que acabou não compensando,poismoro longe da agência e paguei o frete para o Correio me entregar em casa. ","recebi o produto, porem tive que ir ate a agencia do correio em braganca retirar, o que acabou nao compensando,poismoro longe da agencia e paguei o frete para o correio me entregar em casa. ","['recebi', 'produto', 'porem', 'tive', 'que', 'ir', 'ate', 'agencia', 'do', 'correio', 'em', 'braganca', 'retirar', 'que', 'acabou', 'nao', 'compensando', 'poismoro', 'longe', 'da', 'agencia', 'paguei', 'frete', 'para', 'correio', 'me', 'entregar', 'em', 'casa']",1.0,4,8,8
2381,Muito boa reforçada! Como de costume chegou bem antes do previsto!Muito satisfeita!,muito boa reforcada! como de costume chegou bem antes do previsto!muito satisfeita!,"['muito', 'boa', 'reforcada', 'como', 'de', 'costume', 'chegou', 'bem', 'antes', 'do', 'previsto', 'muito', 'satisfeita']",1.0,5,5,5
31509,chegou bem antes do prazo estipulado!,chegou bem antes do prazo estipulado!,"['chegou', 'bem', 'antes', 'do', 'prazo', 'estipulado']",1.0,5,9,9
12861,"Tudo chegou rapidamente, bem embalado.","tudo chegou rapidamente, bem embalado.","['tudo', 'chegou', 'rapidamente', 'bem', 'embalado']",1.0,4,1,1
24254,Muito bom,muito bom,"['muito', 'bom']",1.0,5,4,4
31264,"Produto lindo, muito bom, gostei muito. acima do esperado ","produto lindo, muito bom, gostei muito. acima do esperado ","['produto', 'lindo', 'muito', 'bom', 'gostei', 'muito', 'acima', 'do', 'esperado']",1.0,4,3,3
73290,Entrega a tempo,entrega a tempo,"['entrega', 'tempo']",1.0,5,9,9
21324,"muito bom, recomendo o atendimente a entrega são perfeitos","muito bom, recomendo o atendimente a entrega sao perfeitos","['muito', 'bom', 'recomendo', 'atendimente', 'entrega', 'sao', 'perfeitos']",1.0,5,6,6
62602,"Produto com mais de um mês de compra passando o tempo estimado de entrega.
E até agora sem previsão de entrega.","produto com mais de um mes de compra passando o tempo estimado de entrega.
e ate agora sem previsao de entrega.","['produto', 'com', 'mais', 'de', 'um', 'mes', 'de', 'compra', 'passando', 'tempo', 'estimado', 'de', 'entrega', 'ate', 'agora', 'sem', 'previsao', 'de', 'entrega']",0.0,1,7,7
5879,excelente...entrega rapida,excelente...entrega rapida,"['excelente', 'entrega', 'rapida']",1.0,5,7,7
97991,"Junto com a Netshoes, as Melhores Lojas On-Line","junto com a netshoes, as melhores lojas on-line","['junto', 'com', 'netshoes', 'as', 'melhores', 'lojas', 'on', 'line']",1.0,5,7,7
32325,"A entrega veio dividida, sendo a primeira com nf do total, gerando dúvida, nos casos de dividir a entrega o ideal é avisar ao cliente","a entrega veio dividida, sendo a primeira com nf do total, gerando duvida, nos casos de dividir a entrega o ideal e avisar ao cliente","['entrega', 'veio', 'dividida', 'sendo', 'primeira', 'com', 'nf', 'do', 'total', 'gerando', 'duvida', 'nos', 'casos', 'de', 'dividir', 'entrega', 'ideal', 'avisar', 'ao', 'cliente']",,3,-1,6
5375,"O produto não é o que eu esperava, mas serve","o produto nao e o que eu esperava, mas serve","['produto', 'nao', 'que', 'eu', 'esperava', 'mas', 'serve']",0.0,1,6,6
84294,Recebi outro produto no lugar....a nota fiscal veio correta com a descrição porém quando abri a embalagem mandaram um prato de bolo de vidro com tampa. Aguardo a lannister resolver o problema. ,recebi outro produto no lugar....a nota fiscal veio correta com a descricao porem quando abri a embalagem mandaram um prato de bolo de vidro com tampa. aguardo a lannister resolver o problema. ,"['recebi', 'outro', 'produto', 'no', 'lugar', 'nota', 'fiscal', 'veio', 'correta', 'com', 'descricao', 'porem', 'quando', 'abri', 'embalagem', 'mandaram', 'um', 'prato', 'de', 'bolo', 'de', 'vidro', 'com', 'tampa', 'aguardo', 'lannister', 'resolver', 'problema']",0.0,1,10,10
35133,"Recebi o produto muito antes do prazo, gostei do relógio! Parabéns!!! ","recebi o produto muito antes do prazo, gostei do relogio! parabens!!! ","['recebi', 'produto', 'muito', 'antes', 'do', 'prazo', 'gostei', 'do', 'relogio', 'parabens']",1.0,5,3,3
51925,Muito bom,muito bom,"['muito', 'bom']",1.0,5,10,10
87018,Excelente.,excelente.,['excelente'],1.0,5,1,1
56200,Minha opinião a respeito do começo da compra até a entrega foi excelente. Recomendo com certeza!,minha opiniao a respeito do comeco da compra ate a entrega foi excelente. recomendo com certeza!,"['minha', 'opiniao', 'respeito', 'do', 'comeco', 'da', 'compra', 'ate', 'entrega', 'foi', 'excelente', 'recomendo', 'com', 'certeza']",1.0,5,6,6
41942,produto muito bom com luz fortíssima e buzina alta. ,produto muito bom com luz fortissima e buzina alta. ,"['produto', 'muito', 'bom', 'com', 'luz', 'fortissima', 'buzina', 'alta']",1.0,5,4,4
66733,Este produto não é original. Não foi especificado que este produto não é original e que qualidade inferior. Não vale o preço pago anunciado. Vou pedir a troca e a devolução do valor.,este produto nao e original. nao foi especificado que este produto nao e original e que qualidade inferior. nao vale o preco pago anunciado. vou pedir a troca e a devolucao do valor.,"['este', 'produto', 'nao', 'original', 'nao', 'foi', 'especificado', 'que', 'este', 'produto', 'nao', 'original', 'que', 'qualidade', 'inferior', 'nao', 'vale', 'preco', 'pago', 'anunciado', 'vou', 'pedir', 'troca', 'devolucao', 'do', 'valor']",0.0,1,2,2
2723,Lençol de ótima qualidade! Cor um pouco mais clara do que na foto. ,lencol de otima qualidade! cor um pouco mais clara do que na foto. ,"['lencol', 'de', 'otima', 'qualidade', 'cor', 'um', 'pouco', 'mais', 'clara', 'do', 'que', 'na', 'foto']",1.0,5,9,9
21383,"Apenas uma resalva, comprei quatro unidades foram entregues 3 juntas e quarta entregue separadamente","apenas uma resalva, comprei quatro unidades foram entregues 3 juntas e quarta entregue separadamente","['apenas', 'uma', 'resalva', 'comprei', 'quatro', 'unidades', 'foram', 'entregues', 'juntas', 'quarta', 'entregue', 'separadamente']",1.0,4,4,4
78316,"Recebi o produto de acordo. Obrigado!! 
","recebi o produto de acordo. obrigado!! 
","['recebi', 'produto', 'de', 'acordo', 'obrigado']",1.0,4,8,8
65938,Gostei muito da rapidez.,gostei muito da rapidez.,"['gostei', 'muito', 'da', 'rapidez']",1.0,4,4,5
74267,nao recebi o produto,nao recebi o produto,"['nao', 'recebi', 'produto']",0.0,1,5,5
75917,A bolsa deveria ser revestida de espuma na parte interna,a bolsa deveria ser revestida de espuma na parte interna,"['bolsa', 'deveria', 'ser', 'revestida', 'de', 'espuma', 'na', 'parte', 'interna']",1.0,4,5,5
2048,Gosto muito de comprarias lannister,gosto muito de comprarias lannister,"['gosto', 'muito', 'de', 'comprarias', 'lannister']",1.0,5,3,3
57334,"Loja transparente, correu tudo bem, recebi o produto antes do prazo, recomendo !","loja transparente, correu tudo bem, recebi o produto antes do prazo, recomendo !","['loja', 'transparente', 'correu', 'tudo', 'bem', 'recebi', 'produto', 'antes', 'do', 'prazo', 'recomendo']",1.0,5,7,7
77037,Chegou com atraso. Mas recomendo!,chegou com atraso. mas recomendo!,"['chegou', 'com', 'atraso', 'mas', 'recomendo']",1.0,5,5,5
43957,o produto nao foi entregue.,o produto nao foi entregue.,"['produto', 'nao', 'foi', 'entregue']",0.0,1,3,3
84672,Não funciona. Pedi devolução.,nao funciona. pedi devolucao.,"['nao', 'funciona', 'pedi', 'devolucao']",0.0,1,3,3
92117,"Parabéns, que continue assim entregando antes do prazo e nunca mudem","parabens, que continue assim entregando antes do prazo e nunca mudem","['parabens', 'que', 'continue', 'assim', 'entregando', 'antes', 'do', 'prazo', 'nunca', 'mudem']",1.0,5,10,10
19407,Estou satisfeita com a compra.,estou satisfeita com a compra.,"['estou', 'satisfeita', 'com', 'compra']",,3,-1,6
61287,muito bom o produto e o atendimento ,muito bom o produto e o atendimento ,"['muito', 'bom', 'produto', 'atendimento']",1.0,5,8,8
89507,O produto foi enviado todo riscado mas deu para perceber que a loja nao teve a preocupação de enviar um produto sem avarias.. então devolvi.. ,o produto foi enviado todo riscado mas deu para perceber que a loja nao teve a preocupacao de enviar um produto sem avarias.. entao devolvi.. ,"['produto', 'foi', 'enviado', 'todo', 'riscado', 'mas', 'deu', 'para', 'perceber', 'que', 'loja', 'nao', 'teve', 'preocupacao', 'de', 'enviar', 'um', 'produto', 'sem', 'avarias', 'entao', 'devolvi']",1.0,5,4,4
11400,"Amei o tapete veio antes do prazo, maravilhoso eu recomendo e vou comprar outro","amei o tapete veio antes do prazo, maravilhoso eu recomendo e vou comprar outro","['amei', 'tapete', 'veio', 'antes', 'do', 'prazo', 'maravilhoso', 'eu', 'recomendo', 'vou', 'comprar', 'outro']",1.0,5,3,3
52127,Ótimo produto e ótima loja,otimo produto e otima loja,"['otimo', 'produto', 'otima', 'loja']",1.0,5,6,6
78221,Recomendo é bom,recomendo e bom,"['recomendo', 'bom']",1.0,5,2,2
10452,Produto dentro das expectativas visualizadas no site.,produto dentro das expectativas visualizadas no site.,"['produto', 'dentro', 'das', 'expectativas', 'visualizadas', 'no', 'site']",1.0,4,1,1
69635,Falta de compromisso de informação da compra pedido em atraso ninguém resolve o problema ou da satisfação do ocorrido ,falta de compromisso de informacao da compra pedido em atraso ninguem resolve o problema ou da satisfacao do ocorrido ,"['falta', 'de', 'compromisso', 'de', 'informacao', 'da', 'compra', 'pedido', 'em', 'atraso', 'ninguem', 'resolve', 'problema', 'ou', 'da', 'satisfacao', 'do', 'ocorrido']",0.0,1,4,4
26125,N sei o q houve mas n rwcebi o peoduto ainda,n sei o q houve mas n rwcebi o peoduto ainda,"['sei', 'houve', 'mas', 'rwcebi', 'peoduto', 'ainda']",0.0,1,6,6
44609,Chegou antes do prazo esperado,chegou antes do prazo esperado,"['chegou', 'antes', 'do', 'prazo', 'esperado']",1.0,5,4,4
84569,"compra entrege no prazo e produto ok

","compra entrege no prazo e produto ok

","['compra', 'entrege', 'no', 'prazo', 'produto', 'ok']",1.0,5,4,4
37774,Tudo como o esperado..foi um prazer comprar com vocês.,tudo como o esperado..foi um prazer comprar com voces.,"['tudo', 'como', 'esperado', 'foi', 'um', 'prazer', 'comprar', 'com', 'voces']",1.0,5,6,6
96114,"Comprei um cartão micro SD que não veio igual o da descrição nem da imagem, e o pior é que mesmo assim não funcionou e veio corrompido. Estou no aguardo de uma resposta para troca.","comprei um cartao micro sd que nao veio igual o da descricao nem da imagem, e o pior e que mesmo assim nao funcionou e veio corrompido. estou no aguardo de uma resposta para troca.","['comprei', 'um', 'cartao', 'micro', 'sd', 'que', 'nao', 'veio', 'igual', 'da', 'descricao', 'nem', 'da', 'imagem', 'pior', 'que', 'mesmo', 'assim', 'nao', 'funcionou', 'veio', 'corrompido', 'estou', 'no', 'aguardo', 'de', 'uma', 'resposta', 'para', 'troca']",0.0,1,4,4
77351,AINDA NÃO RECEBI O PRODUTO,ainda nao recebi o produto,"['ainda', 'nao', 'recebi', 'produto']",0.0,1,3,3
33423,"NÃO SEI SE CRIEI MUITAS EXPECTATIVAS, MAS ACHEI O PRODUTO SIMPLES.","nao sei se criei muitas expectativas, mas achei o produto simples.","['nao', 'sei', 'se', 'criei', 'muitas', 'expectativas', 'mas', 'achei', 'produto', 'simples']",0.0,1,9,9
24470,Exatamente o que imaginava do produto e com a entrega antes do prazo!,exatamente o que imaginava do produto e com a entrega antes do prazo!,"['exatamente', 'que', 'imaginava', 'do', 'produto', 'com', 'entrega', 'antes', 'do', 'prazo']",1.0,5,7,7
1928,"Ótimo produto, entrega antes do prazo. Recomendo!","otimo produto, entrega antes do prazo. recomendo!","['otimo', 'produto', 'entrega', 'antes', 'do', 'prazo', 'recomendo']",1.0,5,10,10
9107,"show de bola, entregaram antes do prazo previsto","show de bola, entregaram antes do prazo previsto","['show', 'de', 'bola', 'entregaram', 'antes', 'do', 'prazo', 'previsto']",1.0,5,9,9
94737,Ainda não recebi,ainda nao recebi,"['ainda', 'nao', 'recebi']",0.0,1,3,3
70088,Recebi só o kit ficou faltando um molinete de 3 rolamento que comprei juntos no mesmo dia por favor me manda resposta quando o outro chega,recebi so o kit ficou faltando um molinete de 3 rolamento que comprei juntos no mesmo dia por favor me manda resposta quando o outro chega,"['recebi', 'so', 'kit', 'ficou', 'faltando', 'um', 'molinete', 'de', 'rolamento', 'que', 'comprei', 'juntos', 'no', 'mesmo', 'dia', 'por', 'favor', 'me', 'manda', 'resposta', 'quando', 'outro', 'chega']",1.0,5,5,5
49860,Adorei o produto muito bem embalado e foi entregue antes do prazo,adorei o produto muito bem embalado e foi entregue antes do prazo,"['adorei', 'produto', 'muito', 'bem', 'embalado', 'foi', 'entregue', 'antes', 'do', 'prazo']",1.0,5,3,3
37588,loja cumpri o prazo ,loja cumpri o prazo ,"['loja', 'cumpri', 'prazo']",1.0,5,1,1
49836,Estou satisfeito com o produto. Chegou antes do prazo e em perfeito estado. ,estou satisfeito com o produto. chegou antes do prazo e em perfeito estado. ,"['estou', 'satisfeito', 'com', 'produto', 'chegou', 'antes', 'do', 'prazo', 'em', 'perfeito', 'estado']",1.0,5,10,10
76281,entrega 14 dias antes do prazo estabelecido,entrega 14 dias antes do prazo estabelecido,"['entrega', '14', 'dias', 'antes', 'do', 'prazo', 'estabelecido']",1.0,5,2,2
41185,OK OTIMO,ok otimo,"['ok', 'otimo']",1.0,4,8,8
96648,Recomendo,recomendo,['recomendo'],1.0,5,2,2
52923,Recebi tudo em ordem e no prazo estabelecido!!!,recebi tudo em ordem e no prazo estabelecido!!!,"['recebi', 'tudo', 'em', 'ordem', 'no', 'prazo', 'estabelecido']",1.0,5,7,7
70785,"Super recomendo, chegou rápido.","super recomendo, chegou rapido.","['super', 'recomendo', 'chegou', 'rapido']",1.0,5,10,10
48244,valor do frete muito alto,valor do frete muito alto,"['valor', 'do', 'frete', 'muito', 'alto']",0.0,1,7,8
79764,Original mt bom,original mt bom,"['original', 'mt', 'bom']",1.0,5,5,5
38788,"Muito bom, a capa cabe perfeitamente e o material é de boa qualidade, recomendo ","muito bom, a capa cabe perfeitamente e o material e de boa qualidade, recomendo ","['muito', 'bom', 'capa', 'cabe', 'perfeitamente', 'material', 'de', 'boa', 'qualidade', 'recomendo']",1.0,5,4,4
50393,"Excelente
","excelente
",['excelente'],1.0,5,9,9
14593,"Ótimo, recebi antes do prazo","otimo, recebi antes do prazo","['otimo', 'recebi', 'antes', 'do', 'prazo']",1.0,5,1,1
54985,otimo,otimo,['otimo'],1.0,4,3,3
99246,Adoreiiii,adoreiiii,['adoreiiii'],1.0,4,1,1
22167,sempre que faco compras recebo direitinho os produtos,sempre que faco compras recebo direitinho os produtos,"['sempre', 'que', 'faco', 'compras', 'recebo', 'direitinho', 'os', 'produtos']",1.0,5,2,2
90763,Coisa simples + mto lindu... Preço bom tdo maravilhoso.. principalmente as lojas lannister por sua capacidade de responsabilidade na entrega antes do prazo.... Parabéns lojas lannister,coisa simples + mto lindu... preco bom tdo maravilhoso.. principalmente as lojas lannister por sua capacidade de responsabilidade na entrega antes do prazo.... parabens lojas lannister,"['coisa', 'simples', 'mto', 'lindu', 'preco', 'bom', 'tdo', 'maravilhoso', 'principalmente', 'as', 'lojas', 'lannister', 'por', 'sua', 'capacidade', 'de', 'responsabilidade', 'na', 'entrega', 'antes', 'do', 'prazo', 'parabens', 'lojas', 'lannister']",1.0,4,4,4
11548,"Pena que o produto demorou para ser entregue, mesmo dentro do prazo. Mas ele é lindo, e recebi o produto na cor que solicitei. Já vêm com pilha, e muito bem embalado.","pena que o produto demorou para ser entregue, mesmo dentro do prazo. mas ele e lindo, e recebi o produto na cor que solicitei. ja vem com pilha, e muito bem embalado.","['pena', 'que', 'produto', 'demorou', 'para', 'ser', 'entregue', 'mesmo', 'dentro', 'do', 'prazo', 'mas', 'ele', 'lindo', 'recebi', 'produto', 'na', 'cor', 'que', 'solicitei', 'ja', 'vem', 'com', 'pilha', 'muito', 'bem', 'embalado']",1.0,5,5,5
84618,PRODUTO COM 3 DIAS DE ATRASO NA ENTREGA,produto com 3 dias de atraso na entrega,"['produto', 'com', 'dias', 'de', 'atraso', 'na', 'entrega']",0.0,1,3,3
3995,Foi entregue em 10 dias depois do pagamento. Quando o produto chegou eu achei um pouco fraco o motor da máquina mas costura bem.,foi entregue em 10 dias depois do pagamento. quando o produto chegou eu achei um pouco fraco o motor da maquina mas costura bem.,"['foi', 'entregue', 'em', '10', 'dias', 'depois', 'do', 'pagamento', 'quando', 'produto', 'chegou', 'eu', 'achei', 'um', 'pouco', 'fraco', 'motor', 'da', 'maquina', 'mas', 'costura', 'bem']",1.0,4,2,2
61350,"Produto entregue errado, ainda não recebi o que comprei.","produto entregue errado, ainda nao recebi o que comprei.","['produto', 'entregue', 'errado', 'ainda', 'nao', 'recebi', 'que', 'comprei']",,3,-1,7
26186,"A estampa do produto ñ é a mesma que solicitei, mas ñ vou querer trocar.","a estampa do produto n e a mesma que solicitei, mas n vou querer trocar.","['estampa', 'do', 'produto', 'mesma', 'que', 'solicitei', 'mas', 'vou', 'querer', 'trocar']",1.0,4,10,10
51404,Só que comprei errado ,so que comprei errado ,"['so', 'que', 'comprei', 'errado']",1.0,5,2,2
87437,"Falta de atenção descreve o vendedor.
Os itens não estavam de acordo com o anúncio.
Quero o dinheiro de volta acrescido de R$20,20 da postagem que tive que pagar.","falta de atencao descreve o vendedor.
os itens nao estavam de acordo com o anuncio.
quero o dinheiro de volta acrescido de r$20,20 da postagem que tive que pagar.","['falta', 'de', 'atencao', 'descreve', 'vendedor', 'os', 'itens', 'nao', 'estavam', 'de', 'acordo', 'com', 'anuncio', 'quero', 'dinheiro', 'de', 'volta', 'acrescido', 'de', '20', '20', 'da', 'postagem', 'que', 'tive', 'que', 'pagar']",0.0,1,6,6
63179,Bom produto.,bom produto.,"['bom', 'produto']",1.0,4,10,10
71719,"A mesa tem defeitos em sua tabua, e as pernas parecem que foram pintadas de ultima hora, as duas tabuas que ficam entre as pernas possuem tamanhos diferentes. Faltam parafusos, vieram 8 de 16.","a mesa tem defeitos em sua tabua, e as pernas parecem que foram pintadas de ultima hora, as duas tabuas que ficam entre as pernas possuem tamanhos diferentes. faltam parafusos, vieram 8 de 16.","['mesa', 'tem', 'defeitos', 'em', 'sua', 'tabua', 'as', 'pernas', 'parecem', 'que', 'foram', 'pintadas', 'de', 'ultima', 'hora', 'as', 'duas', 'tabuas', 'que', 'ficam', 'entre', 'as', 'pernas', 'possuem', 'tamanhos', 'diferentes', 'faltam', 'parafusos', 'vieram', 'de', '16']",0.0,1,3,3
7997,"Cortina horrível, super fina e transparente, não fica bonita na sala, muito diferente da foto, material feio, me arrependi totalmente, tive q improvisar colocando outro tecido q eu tinha. péssimo!","cortina horrivel, super fina e transparente, nao fica bonita na sala, muito diferente da foto, material feio, me arrependi totalmente, tive q improvisar colocando outro tecido q eu tinha. pessimo!","['cortina', 'horrivel', 'super', 'fina', 'transparente', 'nao', 'fica', 'bonita', 'na', 'sala', 'muito', 'diferente', 'da', 'foto', 'material', 'feio', 'me', 'arrependi', 'totalmente', 'tive', 'improvisar', 'colocando', 'outro', 'tecido', 'eu', 'tinha', 'pessimo']",0.0,1,8,8
66687,.,.,[],1.0,4,2,2
20509,"A arara é de qualidade ruim, fragil o que fez com que o mesmo ja chegasse quebrada","a arara e de qualidade ruim, fragil o que fez com que o mesmo ja chegasse quebrada","['arara', 'de', 'qualidade', 'ruim', 'fragil', 'que', 'fez', 'com', 'que', 'mesmo', 'ja', 'chegasse', 'quebrada']",0.0,1,4,4
22651,Produtos de qualidade... recomendadíssimo ,produtos de qualidade... recomendadissimo ,"['produtos', 'de', 'qualidade', 'recomendadissimo']",1.0,5,10,10
6608,"Loja correta, séria. Entregador não respeitou prazo por causa da greve, mais não somente...precisei reclamar para acelerar a entrega. Loja = ok, produto = ok, entrega...👎👎👎👎","loja correta, seria. entregador nao respeitou prazo por causa da greve, mais nao somente...precisei reclamar para acelerar a entrega. loja = ok, produto = ok, entrega...👎👎👎👎","['loja', 'correta', 'seria', 'entregador', 'nao', 'respeitou', 'prazo', 'por', 'causa', 'da', 'greve', 'mais', 'nao', 'somente', 'precisei', 'reclamar', 'para', 'acelerar', 'entrega', 'loja', 'ok', 'produto', 'ok', 'entrega']",1.0,4,7,7
61306,"so não dei cinco estrelas porque eu queria comprar uma tigela com tampa e o frete é mais caro que o produto,por isso não recomendo","so nao dei cinco estrelas porque eu queria comprar uma tigela com tampa e o frete e mais caro que o produto,por isso nao recomendo","['so', 'nao', 'dei', 'cinco', 'estrelas', 'porque', 'eu', 'queria', 'comprar', 'uma', 'tigela', 'com', 'tampa', 'frete', 'mais', 'caro', 'que', 'produto', 'por', 'isso', 'nao', 'recomendo']",0.0,2,10,10
64442,"Adorei a mesinha, de acordo com a descrição. Fácil de montar e super bonita.","adorei a mesinha, de acordo com a descricao. facil de montar e super bonita.","['adorei', 'mesinha', 'de', 'acordo', 'com', 'descricao', 'facil', 'de', 'montar', 'super', 'bonita']",1.0,5,4,4
47857,Produto entregue entes do prazo.,produto entregue entes do prazo.,"['produto', 'entregue', 'entes', 'do', 'prazo']",1.0,5,8,8
5305,"O objeto era para minha filha, ela ficou satisfeita.","o objeto era para minha filha, ela ficou satisfeita.","['objeto', 'era', 'para', 'minha', 'filha', 'ela', 'ficou', 'satisfeita']",1.0,5,7,7
69821,Ja comprei outras vezes mas estou tendo problemas nessa compra,ja comprei outras vezes mas estou tendo problemas nessa compra,"['ja', 'comprei', 'outras', 'vezes', 'mas', 'estou', 'tendo', 'problemas', 'nessa', 'compra']",,3,-1,6
28039,Perfeito,perfeito,['perfeito'],1.0,5,6,6
7475,"Recomendo com ressalvas. Não gostei do acabamento. Mas a cortinha é bonita, apesar de fina!","recomendo com ressalvas. nao gostei do acabamento. mas a cortinha e bonita, apesar de fina!","['recomendo', 'com', 'ressalvas', 'nao', 'gostei', 'do', 'acabamento', 'mas', 'cortinha', 'bonita', 'apesar', 'de', 'fina']",1.0,4,2,2
46387,Cortina bem simples.,cortina bem simples.,"['cortina', 'bem', 'simples']",1.0,4,6,6
45327,"Produto muito bom, fácil montagem, recomendo","produto muito bom, facil montagem, recomendo","['produto', 'muito', 'bom', 'facil', 'montagem', 'recomendo']",1.0,5,7,7
88977,"super recomendo ,adorei.","super recomendo ,adorei.","['super', 'recomendo', 'adorei']",1.0,5,9,9
17701,Tudo certinho!,tudo certinho!,"['tudo', 'certinho']",1.0,5,3,3
25122,Otimo,otimo,['otimo'],1.0,5,8,8
56337,"Entrega correta, loja confiável muito obrigada ","entrega correta, loja confiavel muito obrigada ","['entrega', 'correta', 'loja', 'confiavel', 'muito', 'obrigada']",1.0,5,10,10
72039,Não recebi o produto. Nem sabia que tinha sido uma loja diferente. Achei que tinha sido a stark.,nao recebi o produto. nem sabia que tinha sido uma loja diferente. achei que tinha sido a stark.,"['nao', 'recebi', 'produto', 'nem', 'sabia', 'que', 'tinha', 'sido', 'uma', 'loja', 'diferente', 'achei', 'que', 'tinha', 'sido', 'stark']",0.0,1,8,8
48097,Recebi o pedido no prazo e como esperado ,recebi o pedido no prazo e como esperado ,"['recebi', 'pedido', 'no', 'prazo', 'como', 'esperado']",1.0,4,1,1
94578,Parabéns pela eficácia da entrega e a qualidade do produto.,parabens pela eficacia da entrega e a qualidade do produto.,"['parabens', 'pela', 'eficacia', 'da', 'entrega', 'qualidade', 'do', 'produto']",1.0,4,4,4
92253,18/06 já tinha sido entregue,18/06 ja tinha sido entregue,"['18', '06', 'ja', 'tinha', 'sido', 'entregue']",1.0,5,7,7
31743,"Na descrição do produto, ele informa que é faixa adesiva para parede, porém quando chegou ele não é adesivo pedindo para procurar quem instale! ","na descricao do produto, ele informa que e faixa adesiva para parede, porem quando chegou ele nao e adesivo pedindo para procurar quem instale! ","['na', 'descricao', 'do', 'produto', 'ele', 'informa', 'que', 'faixa', 'adesiva', 'para', 'parede', 'porem', 'quando', 'chegou', 'ele', 'nao', 'adesivo', 'pedindo', 'para', 'procurar', 'quem', 'instale']",0.0,1,7,7
80841,Cumpriu o prometido,cumpriu o prometido,"['cumpriu', 'prometido']",1.0,4,1,1
5810,satisfeito,satisfeito,['satisfeito'],1.0,5,7,7
6861,"Na minha opinião, esse vendedor corresponde às expectativas do cliente. Eu recomendo, nota 10","na minha opiniao, esse vendedor corresponde as expectativas do cliente. eu recomendo, nota 10","['na', 'minha', 'opiniao', 'esse', 'vendedor', 'corresponde', 'as', 'expectativas', 'do', 'cliente', 'eu', 'recomendo', 'nota', '10']",1.0,5,1,1
21175,"Baixar o valor do frete, tem sido um pouco caro","baixar o valor do frete, tem sido um pouco caro","['baixar', 'valor', 'do', 'frete', 'tem', 'sido', 'um', 'pouco', 'caro']",1.0,4,1,1
84864,"Apesar de terem sido 
entregues separados 
Foi boa compra ,entregue. Antes do prazo
","apesar de terem sido 
entregues separados 
foi boa compra ,entregue. antes do prazo
","['apesar', 'de', 'terem', 'sido', 'entregues', 'separados', 'foi', 'boa', 'compra', 'entregue', 'antes', 'do', 'prazo']",1.0,4,9,9
12737,Demorou 2 meses p depois cancelar,demorou 2 meses p depois cancelar,"['demorou', 'meses', 'depois', 'cancelar']",0.0,1,1,1
